Level	Rule Name	Subject	Property	Value
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainGPSPositionState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainJourneyState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainLengthState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainLocationState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainMassState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainMotionState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainRun	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainRunState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainService	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainServicingResult	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainServicingState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainSpeedState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TrainState	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#TransportCollaborationMessage	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#UndeterminedJourney	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#VersionedDescription	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#Wagon	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#asPNG	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#asWKT	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#atOperationalLocation	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#atTime	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#compositionValidationPassed	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#concernsTrain	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#createdAt	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#effectiveFrom	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#effectiveUntil	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasArrivalTime	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasBICCcode	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasBeginning	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasComment	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasComposition	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasCustomsStatus	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasDepartureTime	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasDesignation	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasDestination	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasEnd	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasFacilityFunction	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasFullText	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasILUcode	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasIM	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasImageContent	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasJourney	IAO:0000115	
WARN	missing_definition	https://cdm.ovh/rsm/operations/rope/rope#hasJourneySchedule	IAO:0000115	
